label,tweet_id
sympathy_and_emotional_support,'591903002614636545'
injured_or_dead_people,'591903002832699393'
injured_or_dead_people,'591903002870448128'
missing_trapped_or_found_people,'591903003004669952'
other_useful_information,'591903003029811201'
donation_needs_or_offers_or_volunteering_services,'591903003122094081'
other_useful_information,'591903003172560896'
donation_needs_or_offers_or_volunteering_services,'591903003495432192'
other_useful_information,'591903003629596672'
not_related_or_irrelevant,'591903004032274432'
donation_needs_or_offers_or_volunteering_services,'591903004078379008'
other_useful_information,'591903004082712576'
donation_needs_or_offers_or_volunteering_services,'591903004485242880'
donation_needs_or_offers_or_volunteering_services,'591903005194072064'
caution_and_advice,'591903005248618496'
injured_or_dead_people,'591903005412237313'
infrastructure_and_utilities_damage,'591903005429096448'
sympathy_and_emotional_support,'591903005449924609'
other_useful_information,'591903005642915840'
donation_needs_or_offers_or_volunteering_services,'591903005672255488'
caution_and_advice,'591903005819056131'
injured_or_dead_people,'591903005965983744'
injured_or_dead_people,'591903006066540545'
donation_needs_or_offers_or_volunteering_services,'591903006116880384'
other_useful_information,'591903006288928768'
not_related_or_irrelevant,'591903006389567488'
sympathy_and_emotional_support,'591903006477537280'
donation_needs_or_offers_or_volunteering_services,'591903006691430400'
displaced_people_and_evacuations,'591903006934700032'
donation_needs_or_offers_or_volunteering_services,'591903007270277120'
donation_needs_or_offers_or_volunteering_services,'591903007635181568'
sympathy_and_emotional_support,'591903007635337216'
donation_needs_or_offers_or_volunteering_services,'591903007765360640'
infrastructure_and_utilities_damage,'591903007782129665'
not_related_or_irrelevant,'591903008214003712'
donation_needs_or_offers_or_volunteering_services,'591903008524541952'
sympathy_and_emotional_support,'591903008796999680'
other_useful_information,'591903009161940992'
donation_needs_or_offers_or_volunteering_services,'591903009254289408'
other_useful_information,'591903009279385600'
not_related_or_irrelevant,'591903009606672384'
injured_or_dead_people,'591903009937887232'
sympathy_and_emotional_support,'591903010072166401'
not_related_or_irrelevant,'591903010218901504'
donation_needs_or_offers_or_volunteering_services,'591903010332114944'
displaced_people_and_evacuations,'591903010382483456'
injured_or_dead_people,'591903010738937856'
donation_needs_or_offers_or_volunteering_services,'591903010856390656'
other_useful_information,'591903010877407232'
not_related_or_irrelevant,'591903011183558657'
donation_needs_or_offers_or_volunteering_services,'591903011359719424'
not_related_or_irrelevant,'591903011615670272'
displaced_people_and_evacuations,'591903011644907522'
sympathy_and_emotional_support,'591903011967893504'
sympathy_and_emotional_support,'591903012290891776'
donation_needs_or_offers_or_volunteering_services,'591903012341161984'
other_useful_information,'591903012685230080'
donation_needs_or_offers_or_volunteering_services,'591903012815142912'
not_related_or_irrelevant,'591903013091954689'
donation_needs_or_offers_or_volunteering_services,'591903013108781056'
other_useful_information,'591903013339471872'
infrastructure_and_utilities_damage,'591903013364756480'
other_useful_information,'591903013482024960'
infrastructure_and_utilities_damage,'591903013628948480'
sympathy_and_emotional_support,'591903013838692352'
missing_trapped_or_found_people,'591903013884731392'
missing_trapped_or_found_people,'591903014434250752'
sympathy_and_emotional_support,'591903014505598977'
donation_needs_or_offers_or_volunteering_services,'591903014690029568'
missing_trapped_or_found_people,'591903014845198336'
sympathy_and_emotional_support,'591903015059075072'
donation_needs_or_offers_or_volunteering_services,'591903015143088128'
injured_or_dead_people,'591903015163924481'
sympathy_and_emotional_support,'591903015319179264'
injured_or_dead_people,'591903015424159744'
donation_needs_or_offers_or_volunteering_services,'591903015570804736'
other_useful_information,'591903015688282112'
other_useful_information,'591903016061685760'
other_useful_information,'591903016082546688'
other_useful_information,'591903016229347328'
not_related_or_irrelevant,'591903016439009281'
infrastructure_and_utilities_damage,'591903017223389185'
donation_needs_or_offers_or_volunteering_services,'591903017344991232'
infrastructure_and_utilities_damage,'591903017756033024'
donation_needs_or_offers_or_volunteering_services,'591903017798012928'
not_related_or_irrelevant,'591903017911353344'
donation_needs_or_offers_or_volunteering_services,'591903017953202177'
donation_needs_or_offers_or_volunteering_services,'591903018091552769'
injured_or_dead_people,'591903018116755457'
displaced_people_and_evacuations,'591903018297077760'
other_useful_information,'591903018460717056'
other_useful_information,'591903018481623041'
donation_needs_or_offers_or_volunteering_services,'591903018582347777'
donation_needs_or_offers_or_volunteering_services,'591903018930569216'
infrastructure_and_utilities_damage,'591903019018555392'
sympathy_and_emotional_support,'591903019270180864'
other_useful_information,'591903019454767104'
sympathy_and_emotional_support,'591903019622469633'
injured_or_dead_people,'591903019693801472'
injured_or_dead_people,'591903019815542784'
missing_trapped_or_found_people,'591903019848970240'
other_useful_information,'591903020218122240'
other_useful_information,'591903020373319681'
sympathy_and_emotional_support,'591903020394250240'
sympathy_and_emotional_support,'591903020427808768'
sympathy_and_emotional_support,'591903020453109760'
donation_needs_or_offers_or_volunteering_services,'591903020897542145'
donation_needs_or_offers_or_volunteering_services,'591903020897579008'
injured_or_dead_people,'591903021107314688'
sympathy_and_emotional_support,'591903021224873984'
sympathy_and_emotional_support,'591903021237338112'
other_useful_information,'591903021363257345'
missing_trapped_or_found_people,'591903021648347136'
injured_or_dead_people,'591903021648379905'
not_related_or_irrelevant,'591903021732237313'
sympathy_and_emotional_support,'591903021862260737'
not_related_or_irrelevant,'591903022114017280'
displaced_people_and_evacuations,'591903022122274817'
donation_needs_or_offers_or_volunteering_services,'591903022403432448'
sympathy_and_emotional_support,'591903022453657600'
missing_trapped_or_found_people,'591903022675963904'
sympathy_and_emotional_support,'591903022797627393'
donation_needs_or_offers_or_volunteering_services,'591903022906609664'
sympathy_and_emotional_support,'591903023019872256'
injured_or_dead_people,'591903023128977409'
displaced_people_and_evacuations,'591903023808450560'
not_related_or_irrelevant,'591903023825195008'
sympathy_and_emotional_support,'591903023829487617'
donation_needs_or_offers_or_volunteering_services,'591903023867133953'
other_useful_information,'591903024039141376'
donation_needs_or_offers_or_volunteering_services,'591903024416727040'
infrastructure_and_utilities_damage,'591903024450244610'
donation_needs_or_offers_or_volunteering_services,'591903024655794176'
missing_trapped_or_found_people,'591903024743731200'
sympathy_and_emotional_support,'591903024831954944'
sympathy_and_emotional_support,'591903025037348864'
sympathy_and_emotional_support,'591903025108647937'
other_useful_information,'591903025301622785'
not_related_or_irrelevant,'591903025519693824'
other_useful_information,'591903026023010306'
other_useful_information,'591903026207707136'
sympathy_and_emotional_support,'591903026279010304'
sympathy_and_emotional_support,'591903026610188288'
sympathy_and_emotional_support,'591903026639679489'
injured_or_dead_people,'591903027218395136'
other_useful_information,'591903027252060160'
sympathy_and_emotional_support,'591903027486916608'
missing_trapped_or_found_people,'591903027772030976'
donation_needs_or_offers_or_volunteering_services,'591903027969196032'
injured_or_dead_people,'591903028183060480'
other_useful_information,'591903028241793026'
sympathy_and_emotional_support,'591903028283777024'
donation_needs_or_offers_or_volunteering_services,'591903028426313728'
donation_needs_or_offers_or_volunteering_services,'591903028447326208'
other_useful_information,'591903028485214208'
injured_or_dead_people,'591903029516967936'
donation_needs_or_offers_or_volunteering_services,'591903029521227777'
infrastructure_and_utilities_damage,'591903029672054784'
donation_needs_or_offers_or_volunteering_services,'591903029886083072'
donation_needs_or_offers_or_volunteering_services,'591903030112440320'
displaced_people_and_evacuations,'591903030234099712'
missing_trapped_or_found_people,'591903030271975424'
other_useful_information,'591903030343172096'
other_useful_information,'591903031169396737'
other_useful_information,'591903031198810113'
missing_trapped_or_found_people,'591903031400275970'
not_related_or_irrelevant,'591903031437893633'
other_useful_information,'591903031484162049'
donation_needs_or_offers_or_volunteering_services,'591903031660261376'
donation_needs_or_offers_or_volunteering_services,'591903031819513856'
infrastructure_and_utilities_damage,'591903031819694081'
infrastructure_and_utilities_damage,'591903031936962560'
donation_needs_or_offers_or_volunteering_services,'591903032436248576'
injured_or_dead_people,'591903032461262848'
donation_needs_or_offers_or_volunteering_services,'591903032649986049'
not_related_or_irrelevant,'591903032952029184'
donation_needs_or_offers_or_volunteering_services,'591903033245704193'
donation_needs_or_offers_or_volunteering_services,'591903033484713984'
other_useful_information,'591903033501556736'
sympathy_and_emotional_support,'591903033564344321'
other_useful_information,'591903033824448514'
injured_or_dead_people,'591903033992163328'
donation_needs_or_offers_or_volunteering_services,'591903034055073793'
missing_trapped_or_found_people,'591903034252328961'
other_useful_information,'591903034332028928'
injured_or_dead_people,'591903034466140160'
donation_needs_or_offers_or_volunteering_services,'591903034533281792'
sympathy_and_emotional_support,'591903034705195008'
injured_or_dead_people,'591903034893946880'
donation_needs_or_offers_or_volunteering_services,'591903034977886208'
injured_or_dead_people,'591903035086909440'
donation_needs_or_offers_or_volunteering_services,'591903035137269760'
other_useful_information,'591903035233697793'
injured_or_dead_people,'591903035682586624'
donation_needs_or_offers_or_volunteering_services,'591903035728748544'
injured_or_dead_people,'591903035808329728'
other_useful_information,'591903036110319617'
sympathy_and_emotional_support,'591903036261314560'
donation_needs_or_offers_or_volunteering_services,'591903036378841090'
missing_trapped_or_found_people,'591903036626313218'
donation_needs_or_offers_or_volunteering_services,'591903036626329601'
donation_needs_or_offers_or_volunteering_services,'591903036944977920'
donation_needs_or_offers_or_volunteering_services,'591903037309865984'
donation_needs_or_offers_or_volunteering_services,'591903037490221057'
donation_needs_or_offers_or_volunteering_services,'591903037532336130'
caution_and_advice,'591903038178078720'
donation_needs_or_offers_or_volunteering_services,'591903038333292544'
donation_needs_or_offers_or_volunteering_services,'591903038484287488'
injured_or_dead_people,'591903038891167745'
other_useful_information,'591903039906152448'
other_useful_information,'591903040468361216'
sympathy_and_emotional_support,'591903040879202306'
donation_needs_or_offers_or_volunteering_services,'591903041218949120'
donation_needs_or_offers_or_volunteering_services,'591903041273532416'
other_useful_information,'591903041550295041'
donation_needs_or_offers_or_volunteering_services,'591903041831374848'
donation_needs_or_offers_or_volunteering_services,'591903041848221697'
displaced_people_and_evacuations,'591903041902628864'
missing_trapped_or_found_people,'591903041911005184'
donation_needs_or_offers_or_volunteering_services,'591903041923612672'
donation_needs_or_offers_or_volunteering_services,'591903041944756224'
donation_needs_or_offers_or_volunteering_services,'591903042091364355'
infrastructure_and_utilities_damage,'591903042150227968'
infrastructure_and_utilities_damage,'591903042154299394'
other_useful_information,'591903042292699136'
other_useful_information,'591903042481491968'
other_useful_information,'591903042817130496'
other_useful_information,'591903043047673856'
caution_and_advice,'591903043152666624'
donation_needs_or_offers_or_volunteering_services,'591903043244806144'
injured_or_dead_people,'591903043421016065'
infrastructure_and_utilities_damage,'591903043731369986'
donation_needs_or_offers_or_volunteering_services,'591903043739750400'
other_useful_information,'591903043807014912'
injured_or_dead_people,'591903043941109760'
sympathy_and_emotional_support,'591903044381474816'
other_useful_information,'591903044524232704'
other_useful_information,'591903044591288321'
sympathy_and_emotional_support,'591903044654137345'
sympathy_and_emotional_support,'591903044826058752'
donation_needs_or_offers_or_volunteering_services,'591903044931100673'
other_useful_information,'591903045023334400'
other_useful_information,'591903045279035393'
donation_needs_or_offers_or_volunteering_services,'591903045333614592'
donation_needs_or_offers_or_volunteering_services,'591903045451145218'
not_related_or_irrelevant,'591903045987934209'
sympathy_and_emotional_support,'591903046071779328'
infrastructure_and_utilities_damage,'591903046084337664'
sympathy_and_emotional_support,'591903046436720640'
donation_needs_or_offers_or_volunteering_services,'591903046679957505'
donation_needs_or_offers_or_volunteering_services,'591903047082639360'
sympathy_and_emotional_support,'591903047095193600'
infrastructure_and_utilities_damage,'591903047590092800'
missing_trapped_or_found_people,'591903047892148224'
missing_trapped_or_found_people,'591903048009547776'
caution_and_advice,'591903048085086208'
other_useful_information,'591903048198393856'
injured_or_dead_people,'591903048265502720'
displaced_people_and_evacuations,'591903048307384320'
other_useful_information,'591903048546422785'
displaced_people_and_evacuations,'591903048621887488'
sympathy_and_emotional_support,'591903048739397634'
sympathy_and_emotional_support,'591903048819089408'
not_related_or_irrelevant,'591903048860995584'
missing_trapped_or_found_people,'591903049624514560'
infrastructure_and_utilities_damage,'591903049637097472'
infrastructure_and_utilities_damage,'591903049691561985'
other_useful_information,'591903049859346432'
displaced_people_and_evacuations,'591903050144608257'
sympathy_and_emotional_support,'591903051004317696'
sympathy_and_emotional_support,'591903051394387968'
other_useful_information,'591903051931201537'
donation_needs_or_offers_or_volunteering_services,'591903052149358592'
injured_or_dead_people,'591903052182978561'
other_useful_information,'591903052208144384'
injured_or_dead_people,'591903052417798144'
injured_or_dead_people,'591903052703072256'
donation_needs_or_offers_or_volunteering_services,'591903052744953857'
injured_or_dead_people,'591903052870897664'
other_useful_information,'591903053202198528'
other_useful_information,'591903054187859968'
other_useful_information,'591903054590423040'
donation_needs_or_offers_or_volunteering_services,'591903054615547904'
injured_or_dead_people,'591903054682660864'
injured_or_dead_people,'591903054888206337'
donation_needs_or_offers_or_volunteering_services,'591903055215394816'
missing_trapped_or_found_people,'591903055466991616'
other_useful_information,'591903055978696704'
other_useful_information,'591903056087814144'
displaced_people_and_evacuations,'591903056180224000'
missing_trapped_or_found_people,'591903056234582016'
caution_and_advice,'591903056335278080'
injured_or_dead_people,'591903056398155777'
sympathy_and_emotional_support,'591903056536539136'
sympathy_and_emotional_support,'591903056603680768'
infrastructure_and_utilities_damage,'591903056788262912'
donation_needs_or_offers_or_volunteering_services,'591903056930865152'
donation_needs_or_offers_or_volunteering_services,'591903056993878018'
donation_needs_or_offers_or_volunteering_services,'591903057996218368'
donation_needs_or_offers_or_volunteering_services,'591903058017169408'
other_useful_information,'591903058084253696'
injured_or_dead_people,'591903058252050432'
other_useful_information,'591903058264752128'
donation_needs_or_offers_or_volunteering_services,'591903058293952512'
other_useful_information,'591903058310791168'
other_useful_information,'591903058382041088'
other_useful_information,'591903058868633601'
donation_needs_or_offers_or_volunteering_services,'591903058889674752'
infrastructure_and_utilities_damage,'591903059183296513'
sympathy_and_emotional_support,'591903059233607682'
sympathy_and_emotional_support,'591903059493523456'
other_useful_information,'591903059694911488'
donation_needs_or_offers_or_volunteering_services,'591903059736862720'
other_useful_information,'591903059770413056'
injured_or_dead_people,'591903059778768896'
sympathy_and_emotional_support,'591903060449964032'
donation_needs_or_offers_or_volunteering_services,'591903060852477952'
sympathy_and_emotional_support,'591903061095747584'
other_useful_information,'591903061271924736'
not_related_or_irrelevant,'591903062102409219'
sympathy_and_emotional_support,'591903062416969728'
donation_needs_or_offers_or_volunteering_services,'591903062429569024'
not_related_or_irrelevant,'591903062433890304'
donation_needs_or_offers_or_volunteering_services,'591903062530228224'
sympathy_and_emotional_support,'591903062643515393'
other_useful_information,'591903062706520064'
sympathy_and_emotional_support,'591903062756753409'
other_useful_information,'591903062924533760'
infrastructure_and_utilities_damage,'591903062937108480'
sympathy_and_emotional_support,'591903063176163329'
sympathy_and_emotional_support,'591903063234883585'
other_useful_information,'591903063692038145'
donation_needs_or_offers_or_volunteering_services,'591903063855767552'
other_useful_information,'591903064073719808'
donation_needs_or_offers_or_volunteering_services,'591903064098930689'
other_useful_information,'591903064145022976'
donation_needs_or_offers_or_volunteering_services,'591903064258453504'
injured_or_dead_people,'591903064329564162'
sympathy_and_emotional_support,'591903064392650752'
donation_needs_or_offers_or_volunteering_services,'591903064535105536'
donation_needs_or_offers_or_volunteering_services,'591903064644317185'
donation_needs_or_offers_or_volunteering_services,'591903064837074944'
donation_needs_or_offers_or_volunteering_services,'591903065365700608'
injured_or_dead_people,'591903065453670401'
infrastructure_and_utilities_damage,'591903065764175872'
injured_or_dead_people,'591903065801822208'
other_useful_information,'591903066040836096'
sympathy_and_emotional_support,'591903066359787520'
sympathy_and_emotional_support,'591903066401710080'
sympathy_and_emotional_support,'591903066535886848'
donation_needs_or_offers_or_volunteering_services,'591903067496288256'
other_useful_information,'591903067605495808'
sympathy_and_emotional_support,'591903067752136705'
donation_needs_or_offers_or_volunteering_services,'591903067844571136'
donation_needs_or_offers_or_volunteering_services,'591903067861221376'
sympathy_and_emotional_support,'591903067982974976'
infrastructure_and_utilities_damage,'591903068066742273'
sympathy_and_emotional_support,'591903068125560832'
donation_needs_or_offers_or_volunteering_services,'591903068456820737'
donation_needs_or_offers_or_volunteering_services,'591903068729532416'
injured_or_dead_people,'591903068846829568'
other_useful_information,'591903069018857472'
donation_needs_or_offers_or_volunteering_services,'591903069346070528'
injured_or_dead_people,'591903069388021760'
donation_needs_or_offers_or_volunteering_services,'591903069715058690'
donation_needs_or_offers_or_volunteering_services,'591903069866078208'
missing_trapped_or_found_people,'591903070113517568'
donation_needs_or_offers_or_volunteering_services,'591903070302314497'
other_useful_information,'591903070344216576'
not_related_or_irrelevant,'591903070432329729'
other_useful_information,'591903070893670400'
other_useful_information,'591903071153692672'
other_useful_information,'591903071187271680'
donation_needs_or_offers_or_volunteering_services,'591903071246163969'
sympathy_and_emotional_support,'591903071397093376'
sympathy_and_emotional_support,'591903071539744771'
injured_or_dead_people,'591903071829139457'
other_useful_information,'591903072164544512'
donation_needs_or_offers_or_volunteering_services,'591903072428789760'
other_useful_information,'591903072479121408'
other_useful_information,'591903072537837568'
injured_or_dead_people,'591903072915423232'
donation_needs_or_offers_or_volunteering_services,'591903073561284608'
injured_or_dead_people,'591903073825464320'
sympathy_and_emotional_support,'591903074093895680'
other_useful_information,'591903074203074560'
other_useful_information,'591903074475646978'
missing_trapped_or_found_people,'591903074790215680'
donation_needs_or_offers_or_volunteering_services,'591903074966319104'
sympathy_and_emotional_support,'591903075000045569'
injured_or_dead_people,'591903075255750656'
donation_needs_or_offers_or_volunteering_services,'591903075402534912'
other_useful_information,'591903075444621312'
sympathy_and_emotional_support,'591903075587100672'
infrastructure_and_utilities_damage,'591903075868094464'
donation_needs_or_offers_or_volunteering_services,'591903075876483072'
donation_needs_or_offers_or_volunteering_services,'591903076040085505'
not_related_or_irrelevant,'591903076417691649'
sympathy_and_emotional_support,'591903076514009088'
other_useful_information,'591903076597911552'
donation_needs_or_offers_or_volunteering_services,'591903076623200256'
donation_needs_or_offers_or_volunteering_services,'591903076845498368'
not_related_or_irrelevant,'591903077029924864'
caution_and_advice,'591903077168320513'
other_useful_information,'591903077172514817'
injured_or_dead_people,'591903077239758848'
donation_needs_or_offers_or_volunteering_services,'591903077357068288'
other_useful_information,'591903077378101248'
injured_or_dead_people,'591903077399195648'
donation_needs_or_offers_or_volunteering_services,'591903077407555584'
not_related_or_irrelevant,'591903077487226880'
donation_needs_or_offers_or_volunteering_services,'591903077952786433'
displaced_people_and_evacuations,'591903078292426752'
other_useful_information,'591903078300950528'
caution_and_advice,'591903078443528194'
other_useful_information,'591903078674141184'
donation_needs_or_offers_or_volunteering_services,'591903078791716864'
injured_or_dead_people,'591903078820909056'
other_useful_information,'591903078942646272'
displaced_people_and_evacuations,'591903078980419584'
other_useful_information,'591903079018070016'
donation_needs_or_offers_or_volunteering_services,'591903079097741312'
missing_trapped_or_found_people,'591903079378788353'
other_useful_information,'591903079659753472'
donation_needs_or_offers_or_volunteering_services,'591903079814991872'
missing_trapped_or_found_people,'591903079852744704'
donation_needs_or_offers_or_volunteering_services,'591903079857029120'
injured_or_dead_people,'591903080033095681'
sympathy_and_emotional_support,'591903080326647808'
sympathy_and_emotional_support,'591903080372903936'
displaced_people_and_evacuations,'591903081173884928'
injured_or_dead_people,'591903081190825984'
missing_trapped_or_found_people,'591903081228468224'
sympathy_and_emotional_support,'591903081379418112'
sympathy_and_emotional_support,'591903081408794624'
other_useful_information,'591903081412956160'
donation_needs_or_offers_or_volunteering_services,'591903081564139520'
sympathy_and_emotional_support,'591903081756893184'
not_related_or_irrelevant,'591903081786281984'
infrastructure_and_utilities_damage,'591903082147094528'
other_useful_information,'591903082163740672'
sympathy_and_emotional_support,'591903082180583424'
sympathy_and_emotional_support,'591903082222456832'
donation_needs_or_offers_or_volunteering_services,'591903082285531137'
displaced_people_and_evacuations,'591903082629365760'
other_useful_information,'591903083002601473'
injured_or_dead_people,'591903083086622720'
missing_trapped_or_found_people,'591903083518562305'
sympathy_and_emotional_support,'591903083711574016'
donation_needs_or_offers_or_volunteering_services,'591903084055519232'
missing_trapped_or_found_people,'591903084172939265'
donation_needs_or_offers_or_volunteering_services,'591903084709879808'
sympathy_and_emotional_support,'591903084755832833'
missing_trapped_or_found_people,'591903084864868353'
not_related_or_irrelevant,'591903084898590721'
donation_needs_or_offers_or_volunteering_services,'591903085187997696'
other_useful_information,'591903085255106565'
donation_needs_or_offers_or_volunteering_services,'591903085670215681'
other_useful_information,'591903085737299968'
donation_needs_or_offers_or_volunteering_services,'591903085737353217'
injured_or_dead_people,'591903086311911424'
displaced_people_and_evacuations,'591903086328696833'
other_useful_information,'591903086437740544'
other_useful_information,'591903086446129153'
other_useful_information,'591903086592937984'
not_related_or_irrelevant,'591903086622289920'
missing_trapped_or_found_people,'591903086827868162'
donation_needs_or_offers_or_volunteering_services,'591903086844608512'
other_useful_information,'591903087473885184'
injured_or_dead_people,'591903087511543808'
other_useful_information,'591903087763197952'
other_useful_information,'591903088052580354'
other_useful_information,'591903088140808192'
injured_or_dead_people,'591903088161591296'
donation_needs_or_offers_or_volunteering_services,'591903088308432896'
infrastructure_and_utilities_damage,'591903088321040384'
other_useful_information,'591903088706867201'
sympathy_and_emotional_support,'591903088874823682'
donation_needs_or_offers_or_volunteering_services,'591903088971096064'
other_useful_information,'591903089159897090'
infrastructure_and_utilities_damage,'591903089235337218'
missing_trapped_or_found_people,'591903089474547712'
donation_needs_or_offers_or_volunteering_services,'591903089940103169'
donation_needs_or_offers_or_volunteering_services,'591903089982087170'
donation_needs_or_offers_or_volunteering_services,'591903090057551872'
not_related_or_irrelevant,'591903090145538048'
sympathy_and_emotional_support,'591903090296524800'
caution_and_advice,'591903090359439360'
other_useful_information,'591903090363789312'
donation_needs_or_offers_or_volunteering_services,'591903090439278592'
sympathy_and_emotional_support,'591903091366105089'
donation_needs_or_offers_or_volunteering_services,'591903091470925824'
donation_needs_or_offers_or_volunteering_services,'591903091525464064'
injured_or_dead_people,'591903091663863808'
other_useful_information,'591903092150403072'
donation_needs_or_offers_or_volunteering_services,'591903092150415360'
other_useful_information,'591903092368506881'
not_related_or_irrelevant,'591903092725133312'
missing_trapped_or_found_people,'591903092846768128'
donation_needs_or_offers_or_volunteering_services,'591903093786320897'
displaced_people_and_evacuations,'591903093840830464'
donation_needs_or_offers_or_volunteering_services,'591903094155390976'
missing_trapped_or_found_people,'591903094163841024'
donation_needs_or_offers_or_volunteering_services,'591903094365097984'
donation_needs_or_offers_or_volunteering_services,'591903094537068544'
donation_needs_or_offers_or_volunteering_services,'591903094851522560'
donation_needs_or_offers_or_volunteering_services,'591903095149432833'
donation_needs_or_offers_or_volunteering_services,'591903095191248896'
donation_needs_or_offers_or_volunteering_services,'591903095401025536'
injured_or_dead_people,'591903095703015424'
not_related_or_irrelevant,'591903095812071424'
other_useful_information,'591903095895896064'
other_useful_information,'591903095904436224'
donation_needs_or_offers_or_volunteering_services,'591903096382627840'
sympathy_and_emotional_support,'591903096474902528'
sympathy_and_emotional_support,'591903096504188930'
not_related_or_irrelevant,'591903096818774016'
missing_trapped_or_found_people,'591903096999018500'
sympathy_and_emotional_support,'591903097162600449'
infrastructure_and_utilities_damage,'591903097372311554'
missing_trapped_or_found_people,'591903097741520897'
sympathy_and_emotional_support,'591903097787527168'
sympathy_and_emotional_support,'591903097837858816'
other_useful_information,'591903098035052544'
infrastructure_and_utilities_damage,'591903098106454017'
other_useful_information,'591903098211270657'
sympathy_and_emotional_support,'591903098412539905'
other_useful_information,'591903098597179392'
donation_needs_or_offers_or_volunteering_services,'591903098890686464'
sympathy_and_emotional_support,'591903098895003651'
other_useful_information,'591903099222151168'
donation_needs_or_offers_or_volunteering_services,'591903099536572416'
injured_or_dead_people,'591903099922460672'
injured_or_dead_people,'591903100279005184'
sympathy_and_emotional_support,'591903100480413696'
injured_or_dead_people,'591903100488691712'
sympathy_and_emotional_support,'591903100522213376'
donation_needs_or_offers_or_volunteering_services,'591903101293965312'
other_useful_information,'591903101298192384'
donation_needs_or_offers_or_volunteering_services,'591903101386293248'
sympathy_and_emotional_support,'591903101474447361'
injured_or_dead_people,'591903101503713280'
donation_needs_or_offers_or_volunteering_services,'591903101793083392'
other_useful_information,'591903102367739904'
donation_needs_or_offers_or_volunteering_services,'591903102476791809'
other_useful_information,'591903102896209920'
injured_or_dead_people,'591903102942507008'
other_useful_information,'591903103043010560'
missing_trapped_or_found_people,'591903103638724608'
missing_trapped_or_found_people,'591903103743492096'
sympathy_and_emotional_support,'591903104011870210'
donation_needs_or_offers_or_volunteering_services,'591903104120958977'
not_related_or_irrelevant,'591903104263589889'
donation_needs_or_offers_or_volunteering_services,'591903104276234242'
donation_needs_or_offers_or_volunteering_services,'591903104750223362'
sympathy_and_emotional_support,'591903104897064960'
not_related_or_irrelevant,'591903105052241921'
donation_needs_or_offers_or_volunteering_services,'591903105567985665'
injured_or_dead_people,'591903105761050624'
other_useful_information,'591903105790312448'
donation_needs_or_offers_or_volunteering_services,'591903105853194240'
donation_needs_or_offers_or_volunteering_services,'591903105886720000'
other_useful_information,'591903106041909248'
sympathy_and_emotional_support,'591903106193084416'
injured_or_dead_people,'591903106402750465'
donation_needs_or_offers_or_volunteering_services,'591903106406944768'
injured_or_dead_people,'591903106536853504'
other_useful_information,'591903106985795584'
donation_needs_or_offers_or_volunteering_services,'591903107161788416'
other_useful_information,'591903108059521024'
other_useful_information,'591903108164231168'
donation_needs_or_offers_or_volunteering_services,'591903108197810178'
injured_or_dead_people,'591903108441112576'
sympathy_and_emotional_support,'591903108751568896'
infrastructure_and_utilities_damage,'591903108793401344'
donation_needs_or_offers_or_volunteering_services,'591903108986478592'
missing_trapped_or_found_people,'591903109217058817'
donation_needs_or_offers_or_volunteering_services,'591903109309288448'
sympathy_and_emotional_support,'591903109569335296'
other_useful_information,'591903109804240898'
caution_and_advice,'591903109926035456'
injured_or_dead_people,'591903110081093632'
donation_needs_or_offers_or_volunteering_services,'591903110102011904'
other_useful_information,'591903110202728448'
other_useful_information,'591903110290747392'
injured_or_dead_people,'591903110542438400'
infrastructure_and_utilities_damage,'591903110722818048'
sympathy_and_emotional_support,'591903111222075393'
injured_or_dead_people,'591903111398043648'
displaced_people_and_evacuations,'591903111419207680'
missing_trapped_or_found_people,'591903111423205376'
donation_needs_or_offers_or_volunteering_services,'591903111582617600'
other_useful_information,'591903111788236801'
sympathy_and_emotional_support,'591903111897219072'
sympathy_and_emotional_support,'591903112090263552'
missing_trapped_or_found_people,'591903112182435840'
other_useful_information,'591903112396460033'
displaced_people_and_evacuations,'591903112421486592'
donation_needs_or_offers_or_volunteering_services,'591903112639557632'
donation_needs_or_offers_or_volunteering_services,'591903112673107968'
other_useful_information,'591903112912248832'
other_useful_information,'591903113017196544'
other_useful_information,'591903113164017664'
missing_trapped_or_found_people,'591903113226813441'
injured_or_dead_people,'591903113231007745'
donation_needs_or_offers_or_volunteering_services,'591903113419755520'
other_useful_information,'591903113465835520'
missing_trapped_or_found_people,'591903113562329089'
donation_needs_or_offers_or_volunteering_services,'591903113566691329'
donation_needs_or_offers_or_volunteering_services,'591903113650384896'
injured_or_dead_people,'591903113658925056'
donation_needs_or_offers_or_volunteering_services,'591903113683972096'
donation_needs_or_offers_or_volunteering_services,'591903113847635968'
sympathy_and_emotional_support,'591903114086649856'
infrastructure_and_utilities_damage,'591903114174693376'
sympathy_and_emotional_support,'591903114631909377'
sympathy_and_emotional_support,'591903115189846016'
sympathy_and_emotional_support,'591903115198201857'
other_useful_information,'591903115248472065'
not_related_or_irrelevant,'591903115277799424'
sympathy_and_emotional_support,'591903115529486336'
donation_needs_or_offers_or_volunteering_services,'591903115768639488'
donation_needs_or_offers_or_volunteering_services,'591903115898556416'
other_useful_information,'591903115911168000'
donation_needs_or_offers_or_volunteering_services,'591903116125032448'
sympathy_and_emotional_support,'591903116364095489'
missing_trapped_or_found_people,'591903116758372354'
not_related_or_irrelevant,'591903116834033664'
